id,name,symbol,slug,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,identifier,CP_3m,CP_1y,CP_4y,WI_3m,WI_1y,WI_5y,GC_3m,GC_1y,GC_5y
11523,Starmon Metaverse,SMON,starmon-metaverse,2021-08-31,"['metaverse', 'play-to-earn']",,0.0,100000000,BNB Smart Chain (BEP20),4004,,,2022-05-14T17:15:00.000Z,0.08240958409964687,115822.64582607,89.6055,-0.61105626,-13.14051137,-33.56124581,-57.25775138,-62.99377398,-80.72293451,0.0,0.0,8240958.41,2022-05-14T17:15:00.000Z,starmon metaverse-SMON,,,,-90.8029,-93.9233,-98.0191,-100.0,-100.0,-100.0
19599,AmazingTeamDAO,AMAZINGTEAM,amazingteamdao,2022-04-18,[],100000.0,0.0,0,BNB Smart Chain (BEP20),4003,100000.0,2525927.6239312305,2022-05-14T17:15:00.000Z,25.259276239312307,115853.03340971,4.8171,3.31737038,15.24094266,-43.52179489,377.45939642,377.45939642,377.45939642,0.0,0.0,2525927.62,2022-05-14T17:15:00.000Z,amazingteamdao-AMAZINGTEAM,42.0,167.0,297.0,896.296,1000.0,1000.0,508.625,1000.0,1000.0
19632,LEMONCHAIN,LEMC,lemonchain,2022-04-20,[],3000000000.0,0.0,3000000000,Klaytn,4002,,,2022-05-14T17:15:00.000Z,1.3152671344586586,115860.23634336,-29.6339,-0.17522777,0.3233176,-2.97220627,23.6269849,23.6269849,23.6269849,0.0,0.0,3945801403.38,2022-05-14T17:15:00.000Z,lemonchain-LEMC,22.0,14.0,87.0,-7.39488,-43.9672,-92.0659,-100.0,-100.0,-100.0
12566,PinkSale,PINKSALE,pinksale,2021-10-09,[],,0.0,0,BNB Smart Chain (BEP20),3979,,,2022-05-14T17:16:00.000Z,214.055149043583,121496.22479921,-29.3123,2.64203945,-5.09338798,-38.96976759,31.42578787,43.67393323,173.1132033,0.0,0.0,0.0,2022-05-14T17:16:00.000Z,pinksale-PINKSALE,0.0,42.0,188.0,68.7182,173.751,729.206,30.326,124.832,613.751
18167,FeelCoin,FEEL,feelcoin,2022-02-17,[],1880000000.0,0.0,1880000000,BNB Smart Chain (BEP20),3978,377906320.0,305693.49955014826,2022-05-14T17:15:00.000Z,0.0008089134353459563,121741.69925201,56.0657,-7.92876851,39.62433046,-45.70280735,-74.48873969,-84.74125052,-95.43172746,0.0,0.0,1520757.26,2022-05-14T17:15:00.000Z,feelcoin-FEEL,15.0,59.0,170.0,-79.4978,-74.3329,-96.2443,-100.0,-100.0,-100.0
10201,BitBook,BBT,bitbook,2021-06-01,['bnb-chain'],1000000000.0,0.0,400000000,BNB Smart Chain (BEP20),3977,400000000.0,796713.1172928804,2022-05-14T17:15:00.000Z,0.001991782793232201,121846.07153363,-15.9623,0.57871093,-6.70435592,-25.1534212,-33.37591444,-50.32072584,-55.92165212,0.0,0.0,1991782.79,2022-05-14T17:15:00.000Z,bitbook-BBT,8.0,17.0,191.0,-84.4276,-93.027,-94.5863,-100.0,-100.0,-100.0
6085,3X Long Matic Token,MATICBULL,3x-long-matic-token,2020-08-03,[],,0.0,74585.829461,Ethereum,3956,,,2022-05-14T17:15:00.000Z,0.00127,127118.27358406,-33.2982,20.26515152,-13.19207109,-84.57333738,-94.49501517,-95.30672579,-98.12338382,0.0,0.0,94.72,2022-05-14T17:15:00.000Z,3x long matic token-MATICBULL,296.0,380.0,511.0,-30.6415,-5.06654,109.112,-100.0,1000.0,-100.0
6352,3X Long Theta Network Token,THETABULL,3x-long-theta-network-token,2020-08-07,[],,0.0,0,N/A,3954,,,2022-05-14T17:16:00.000Z,0.009535,127129.512575,122.3207,27.90073776,-10.59540553,-85.65626175,-96.06317093,-95.85073977,-98.97966827,0.0,0.0,0.0,2022-05-14T17:16:00.000Z,3x long theta network token-THETABULL,600.0,702.0,874.0,-34.4694,-37.8054,-47.6064,-100.0,-100.0,-100.0
19026,ShibKiller,SHIBKILLER,shibkiller,2022-03-24,[],1000000000000000.0,0.0,0,BNB Smart Chain (BEP20),3953,,,2022-05-14T17:15:00.000Z,1.226324464275157e-09,127365.12922457,-49.2638,2.56620363,3.68873776,-63.98572878,-77.02712794,-90.92266205,-90.92266205,0.0,0.0,1226324.46,2022-05-14T17:15:00.000Z,shibkiller-SHIBKILLER,71.0,105.0,291.0,-74.6102,-71.9587,-98.3064,-100.0,-100.0,-100.0
12769,Ardana,DANA,ardana,2021-10-15,"['store-of-value', 'decentralized-exchange', 'defi', 'amm', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'cardano-ecosystem', 'cardano']",125000000.0,0.0,125000000,Cardano,3952,20031250.0,18211196.536883753,2022-05-14T17:16:00.000Z,0.9091392966931047,127444.15809818,6.8196,4.83704159,-8.80626304,-41.82977709,-53.67726725,-46.40638857,-58.83977812,0.0,0.0,113642412.09,2022-05-14T17:16:00.000Z,ardana-DANA,17.0,76.0,256.0,-86.0123,-87.6469,-99.5956,-100.0,-100.0,-100.0
19755,Burn,BURN,burn,2022-04-25,[],1000000000000.0,0.0,200000000000,Ethereum,3951,196008228071.0,5861573.4354892485,2022-05-14T17:15:00.000Z,2.9904731516505587e-05,127592.38847323,112.0406,1.47344024,28.31911793,-44.80186057,-65.25906954,-65.25906954,-65.25906954,0.0,0.0,29904731.52,2022-05-14T17:15:00.000Z,burn-BURN,,,,,,,,,
8040,R34P,R34P,r34p,2020-12-17,[],,0.0,0,Ethereum,3950,,,2022-05-14T17:15:00.000Z,72.36709903628746,127691.6849592,34.8338,3.16909805,-19.86280568,-49.90067346,-52.71769884,-29.68465457,-50.07801817,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,r34p-R34P,0.0,15.0,77.0,139.808,366.688,1000.0,58.869,327.664,1000.0
12182,Blocto Token,BLT,blocto,2021-09-28,"['collectibles-nfts', 'animoca-brands-portfolio']",500000000.0,0.0,50000002,BNB Smart Chain (BEP20),3949,25000000.0,5090401.451917695,2022-05-14T17:15:00.000Z,0.2036160580767078,127836.03806526,-41.2987,0.11767185,0.16448209,-25.70994821,-50.97482607,-62.11955666,-73.56269739,0.0,0.0,101808029.04,2022-05-14T17:15:00.000Z,blocto token-BLT,73.0,178.0,349.0,-84.6919,-93.6784,-90.9864,-100.0,-100.0,-100.0
13938,Game Coin,GMEX,game-coin,2021-11-05,[],,0.0,0,BNB Smart Chain (BEP20),3948,76400000000.0,66640097.70858701,2022-05-14T17:15:00.000Z,0.0008722525878087305,127867.75254208,-8.6068,0.39319218,1.03329091,-18.15017625,-27.5436007,-8.54198807,-34.68303202,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,game coin-GMEX,30.0,152.0,296.0,1000.0,-88.4017,-71.9364,-100.0,-100.0,-100.0
9998,Unicly,UNIC,unicly,2021-05-21,['collectibles-nfts'],1000000.0,0.0,5527,Ethereum,3947,,,2022-05-14T17:15:00.000Z,10.192862543377721,127948.96252031,21.2433,0.29120742,-1.971354,-38.09474494,-47.86667726,-58.18121027,-76.98840296,0.0,0.0,10192862.54,2022-05-14T17:15:00.000Z,unicly-UNIC,89.0,183.0,348.0,-87.6743,-86.6843,-92.3899,-100.0,-100.0,-100.0
18971,EverSAFU,EVERSAFU,eversafu,2022-03-22,[],,0.0,365263,BNB Smart Chain (BEP20),3946,,,2022-05-14T17:15:00.000Z,2.8856121493274487,128130.44287581,3.9676,6.78762586,22.59629983,-13.1131767,111.2340754,-7.41855162,-7.41855162,0.0,0.0,1054007.35,2022-05-14T17:15:00.000Z,eversafu-EVERSAFU,4.0,106.0,246.0,-89.3196,-81.7452,-83.6004,-100.0,-100.0,-100.0
19488,Helena Financial,HELENA,helena-financial,2022-04-12,[],,0.0,315000,BNB Smart Chain (BEP20),3945,727285.0,2905439.9079060745,2022-05-14T17:15:00.000Z,3.9949124592231033,128160.32975936,4.5028,3.13952989,-16.35158708,-67.34853846,-71.16883666,-51.80504586,-51.80504586,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,helena financial-HELENA,,,,199.592,76.7381,-74.1756,60.683,-100.0,-100.0
17887,ShibaNFT,SHIBANFT,shibanft,2022-02-07,[],900000000000000.0,0.0,900000000000000,N/A,3944,625000000000.0,1358.17459344276,2022-05-14T17:15:00.000Z,2.173079349508416e-09,128183.1914816,83.6363,10.41831716,-25.85326528,-56.13103259,52.77951117,118.78578416,25.83691022,0.0,0.0,1955771.41,2022-05-14T17:15:00.000Z,shibanft-SHIBANFT,66.0,130.0,260.0,230.225,587.86,1000.0,-99.517,-98.666,-94.45
18400,Endless Battlefield,EB,endless-battlefield,2022-02-26,"['polygon-ecosystem', 'kommunitas-launchpad']",1000000000.0,0.0,849221800,BNB Smart Chain (BEP20),3943,,,2022-05-14T17:15:00.000Z,0.01097974720757277,128441.26868715,-23.6801,-0.52936115,-2.26703178,-62.95365136,-89.53957889,-90.67050116,-93.69665005,0.0,0.0,10979747.21,2022-05-14T17:15:00.000Z,endless battlefield-EB,86.0,165.0,240.0,-82.0085,-84.7845,-38.2184,-100.0,-100.0,-100.0
12329,DBX,DBX,dbx,2021-10-05,['ethereum-ecosystem'],17600001071.0,0.0,17600001071,N/A,3942,,,2022-05-14T17:16:00.000Z,0.00014341388315978465,128595.68196369,-11.3589,1.72037369,1.01799343,4.87916378,-16.94114314,-43.84758976,-70.07212088,0.0,0.0,2524084.5,2022-05-14T17:16:00.000Z,dbx-DBX,103.0,320.0,468.0,-91.3803,-94.7371,-84.896,-100.0,-100.0,-100.0
15246,Surviving Soldiers,SSG,surviving-soldiers,2021-11-27,[],5000000.0,0.0,5000000,BNB Smart Chain (BEP20),3941,1772969.0,101606.57718057616,2022-05-14T17:15:00.000Z,0.05730871615949076,128815.52396239,52.7435,1.9719039,-7.29354928,-45.58984493,-67.53263442,-85.5630218,-18.49303093,0.0,0.0,286543.58,2022-05-14T17:15:00.000Z,surviving soldiers-SSG,120.0,187.0,342.0,-79.7097,-78.1811,-92.2537,-100.0,-100.0,-100.0
15733,Bent Finance,BENT,bent-finance,2021-12-07,[],100000000.0,0.0,50008799,Ethereum,3940,,,2022-05-14T17:15:00.000Z,0.55641317377971,129019.29591396,35.8554,-1.18408689,-26.14553429,-69.28839817,-77.58941808,-81.97239345,-92.46278306,0.0,0.0,55641317.38,2022-05-14T17:15:00.000Z,bent finance-BENT,68.0,177.0,365.0,-77.6051,-89.3057,-83.6151,-100.0,-100.0,-100.0
16007,Revenue Coin,RVC,revenue-coin,2021-12-14,[],1733981687.0,0.0,1738221687,BNB Smart Chain (BEP20),3939,571049340.021,2546661.491513282,2022-05-14T17:15:00.000Z,0.00445961725727523,129225.41516395,-32.4031,5.33136261,-0.27567756,-22.16653662,-29.52608765,-30.99659568,-47.0378598,0.0,0.0,7732894.66,2022-05-14T17:15:00.000Z,revenue coin-RVC,20.0,42.0,213.0,-85.5329,-94.2804,-96.9389,-100.0,-100.0,-100.0
16178,Imperium Empires,IME,imperium-empires,2021-12-17,['avalanche-ecosystem'],10000000000.0,0.0,10000000000,Avalanche C-Chain,3938,647386009.0,2522019.949324462,2022-05-14T17:15:00.000Z,0.0038956973339911364,129438.53469683,-7.2733,5.35645671,-25.27145309,-54.35328961,-70.2797859,-72.77306305,-90.14044259,0.0,0.0,38956973.34,2022-05-14T17:15:00.000Z,imperium empires-IME,56.0,112.0,225.0,-83.4563,-90.0257,-95.8186,-100.0,-100.0,-100.0
14392,Golden Ball,GLB,golden-ball,2021-11-12,[],60000000000.0,0.0,60000000000,BNB Smart Chain (BEP20),3955,20748356401.0,176134.72572874976,2022-05-14T17:16:00.000Z,8.489092934622073e-06,127218.19544462,2.1189,3.98395527,-7.58268947,-39.3643852,154.67836558,-14.48757744,-23.26971442,0.0,0.0,509345.58,2022-05-14T17:16:00.000Z,golden ball-GLB,12.0,10.0,172.0,-37.1481,-82.4283,-85.2885,-100.0,-100.0,-100.0
18719,Bit Castle War,BCW,bit-castle-war,2022-03-10,[],500000000.0,0.0,500000000,BNB Smart Chain (BEP20),3957,,,2022-05-14T17:16:00.000Z,0.0158282240068604,126757.06606109,-26.1614,-2.67233488,-13.5115462,-56.51762964,-77.11466861,-77.11466861,-77.11466861,0.0,0.0,7914112.0,2022-05-14T17:16:00.000Z,bit castle war-BCW,96.0,167.0,291.0,,,,1000.0,-100.0,1000.0
16905,Crypto Chip Token,BVC,crypto-chip-token,2022-01-05,[],100000000.0,0.0,100000000,BNB Smart Chain (BEP20),3976,100000000.0,173104.36629501483,2022-05-14T17:16:00.000Z,0.0017310436629501484,122922.53707042,-7.0235,-5.8400441,-2.27021439,-12.61012932,-42.80282907,-59.498952,-63.36185056,0.0,0.0,173104.37,2022-05-14T17:16:00.000Z,crypto chip token-BVC,,,,-89.6568,-94.8,-12.8307,-100.0,-100.0,-100.0
16726,Himo World,HIMO,himo-world,2022-01-02,[],500000000.0,0.0,500000000,BNB Smart Chain (BEP20),3958,11791667.0,255235.9466510252,2022-05-14T17:16:00.000Z,0.02164545069420848,126090.46546485,-1.5971,1.03190214,-0.16525831,-12.80703338,-38.94838544,-56.19864509,-58.70208116,0.0,0.0,10822725.35,2022-05-14T17:16:00.000Z,himo world-HIMO,19.0,84.0,160.0,-87.764,-95.4486,-88.5308,-78.134,-100.0,-100.0
19384,Joystick,JOY,joystick-2,2022-04-06,[],3898209.0,0.0,3898209,Bitcoin Cash,3975,,,2022-05-14T17:15:00.000Z,0.12727855969137242,122465.73763456,-21.7821,-6.35530888,-11.66578282,-23.96329835,-39.89585939,-12.35263074,-12.35263074,0.0,0.0,496158.43,2022-05-14T17:15:00.000Z,joystick-JOY,,,,-70.0457,-89.467,-89.3418,-100.0,-100.0,-100.0
19078,Wrapped Bitcoin Cash,WBCH,wrapped-bitcoin-cash,2017-07-23,[],21000000.0,0.0,0,N/A,3974,,,2022-05-14T17:15:00.000Z,193.73697565189198,122618.2010259,-21.7435,-8.42286608,-7.02987753,-31.02709397,-44.3191774,-45.32584698,-45.32584698,0.0,0.0,4068476488.69,2022-05-14T17:15:00.000Z,wrapped bitcoin cash-WBCH,,,,-67.9743,-94.0338,-74.9606,-100.0,-100.0,-100.0
19885,MetaKeeper,MKP,metakeeper,2022-05-01,[],50000000.0,0.0,50000000,BNB Smart Chain (BEP20),3973,50000000.0,3935691.896446556,2022-05-14T17:15:00.000Z,0.07871383792893112,122634.04124808,10.8344,3.21243651,5.18126188,-1.77289721,43.83377683,43.83377683,43.83377683,0.0,0.0,3935691.9,2022-05-14T17:15:00.000Z,metakeeper-MKP,28.0,96.0,239.0,,,,,,
16602,sETH2,SETH2,seth2,2021-12-29,[],0.0,0.0,0,Ethereum,3972,29190.0,58379339.67549072,2022-05-14T17:16:00.000Z,1999.9773783998191,122781.29859987,-93.6777,2.21175807,-2.97082855,-25.34944733,-33.36708405,-22.69402818,-20.94763853,0.0,0.0,0.0,2022-05-14T17:16:00.000Z,seth2-SETH2,1.0,31.0,182.0,24.1668,23.7612,16.1349,32.663,9.425,-100.0
17874,Metaverse VR,MEVR,metaversevr,2022-02-05,[],50000000.0,0.0,50000000,BNB Smart Chain (BEP20),3971,13000000.0,460292.92924060393,2022-05-14T17:15:00.000Z,0.03540714840312338,122988.35731476,-36.9227,2.16136816,-18.18086023,-59.57726785,0.3084306,72.46533061,-52.79061895,0.0,0.0,1770357.42,2022-05-14T17:15:00.000Z,metaverse vr-MEVR,,,,450.232,1000.0,1000.0,592.421,1000.0,1000.0
11323,Crypto Carbon Energy,CYCE,crypto-carbon-energy,2021-08-19,[],10000000000.0,0.0,10000000000,Ethereum,3970,10192313.0,4605834.892142519,2022-05-14T17:15:00.000Z,0.4518929993753645,123169.88654216,-12.8837,0.02800458,0.91458137,-0.99515986,-3.754229,351.78143125,-1.07335875,0.0,0.0,4518929993.75,2022-05-14T17:15:00.000Z,crypto carbon energy-CYCE,20.0,73.0,250.0,-90.3169,-84.6832,-96.9035,-100.0,-100.0,-100.0
13420,PlaceWar,PLACE,placewar,2021-10-27,"['collectibles-nfts', 'metaverse', 'play-to-earn', 'vbc-ventures-portfolio', 'bnb-chain']",1000000000.0,0.0,0,BNB Smart Chain (BEP20),3969,,,2022-05-14T17:15:00.000Z,0.007931418345689419,123352.5645715,37.1739,-1.80305025,-7.13370356,-43.37405217,-60.98431263,-53.78697485,-74.34252952,0.0,0.0,7931418.35,2022-05-14T17:15:00.000Z,placewar-PLACE,,,,-88.1704,-89.4725,-95.551,-100.0,-100.0,-100.0
15864,ChargeDeFi Static,STATIC,chargedefi-static,2021-12-09,[],0.0,0.0,1214699,BNB Smart Chain (BEP20),3968,,,2022-05-14T17:15:00.000Z,0.9337888282165899,123605.80682299,-42.8511,-7.43169563,-12.27333844,-27.91205843,-6.17385287,-1.44749599,-12.41481613,0.0,0.0,1134272.36,2022-05-14T17:15:00.000Z,chargedefi static-STATIC,13.0,141.0,320.0,20.5971,-46.2292,-73.4384,-12.233,-18.037,-100.0
15617,Kyrrex,KRRX,kyrrex,2021-12-06,[],500000000.0,0.0,500000000,Tron10,3967,250000000.0,77270207.58821979,2022-05-14T17:15:00.000Z,0.30908083035287914,123742.04872288,-0.8593,0.36265919,-0.36878615,-6.16577071,-7.25532954,-38.44979594,-48.07929561,0.0,0.0,154540415.18,2022-05-14T17:15:00.000Z,kyrrex-KRRX,14.0,58.0,147.0,-88.1598,-88.9191,-76.3112,-100.0,-100.0,-100.0
8146,Zipmex,ZMT,zipmex,2020-12-30,['centralized-exchange'],200000000.0,0.0,200000000,Ethereum,3966,88573083.0,152158389.73237455,2022-05-14T17:15:00.000Z,1.7178852149966886,124312.94638804,-70.1694,0.19464221,-8.13192489,-31.082863,-41.20601843,-38.44446614,-43.05085888,0.0,0.0,343577043.0,2022-05-14T17:15:00.000Z,zipmex-ZMT,,,,55.6994,116.383,444.192,-52.301,406.047,1000.0
15028,UXD Protocol,UXP,uxd-protocol,2021-11-23,['solana-ecosystem'],10000000000.0,0.0,300000000,Solana,3965,300000000.0,16064907.924877012,2022-05-14T17:15:00.000Z,0.05354969308292337,124407.23418689,143.8674,0.02472949,0.9902549,-11.13182042,-26.05399019,-6.78801292,-19.47294883,0.0,0.0,535496930.83,2022-05-14T17:15:00.000Z,uxd protocol-UXP,21.0,27.0,117.0,-50.0136,-80.9914,-88.3345,-63.42,-100.0,-100.0
12663,Libre DeFi,LIBRE,libre-defi,2021-10-12,['avalanche-ecosystem'],100000000.0,0.0,0,BNB Smart Chain (BEP20),3964,,,2022-05-14T17:16:00.000Z,0.010758900227674856,124725.22611412,-19.5698,1.24628288,-3.87999703,-35.40733134,-51.81419023,-35.78314117,-65.74158488,0.0,0.0,1075890.02,2022-05-14T17:16:00.000Z,libre defi-LIBRE,65.0,95.0,258.0,925.059,-88.8052,-90.4672,-100.0,-100.0,-100.0
11986,SundaeSwap,SUNDAE,sundaeswap,2021-09-20,"['cardano-ecosystem', 'cardano']",,0.0,0,N/A,3963,,,2022-05-14T17:15:00.000Z,0.06650838874506573,125330.37758504,-51.5081,2.95637948,-9.03324459,-39.43854332,-63.53355076,-70.45763316,-70.45763316,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,sundaeswap-SUNDAE,,,,-82.8163,-91.8831,-98.1442,-100.0,-100.0,-100.0
6960,DefiBox,BOX,defibox,2020-09-09,[],5000000.0,0.0,5000000,EOS,3962,,,2022-05-14T17:15:00.000Z,1.168090506293801,125386.84785716,-31.9524,3.39037842,-4.98798885,-36.8729049,-44.3703367,-33.33640423,-52.96088022,0.0,0.0,5840452.53,2022-05-14T17:15:00.000Z,defibox-BOX,-3.0,17.0,156.0,-85.4443,-72.3531,49.6743,-100.0,-100.0,-100.0
12256,cheqd,CHEQ,cheqd,2021-10-02,['cosmos-ecosystem'],,0.0,0,Cosmos,3961,95008791.4,3956494.381771456,2022-05-14T17:15:00.000Z,0.041643455552592745,125797.40503468,-37.1102,1.28439995,-8.60221486,-27.76697417,-48.44974058,-43.66202169,-60.59851159,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,cheqd-CHEQ,,,,-85.533,-94.5057,-92.169,-100.0,-100.0,-100.0
13246,Liquid Driver,LQDR,liquid-driver,2021-10-26,[],0.0,0.0,0,Fantom,3960,,,2022-05-14T17:15:00.000Z,2.88857390963062,125926.50906267,-56.7866,7.17543909,-13.51629089,-50.4888615,-78.19929712,-67.79763486,-87.17439938,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,liquid driver-LQDR,,,,127.721,196.07,412.215,634.391,864.692,1000.0
8635,xDAI,xDAI,xdaistable,2021-03-01,"['scaling', 'stablecoin']",,0.0,0,N/A,3959,,,2022-05-14T17:16:00.000Z,1.0096666996611285,126049.56197228,25.7487,0.85750558,0.91877102,1.37898448,1.12070711,1.6636282,-0.93397252,0.0,0.0,0.0,2022-05-14T17:16:00.000Z,xdai-xDAI,,,,-1.06673,-2.0992,-8.18734,0.748,201.52,988.707
17318,CATCOIN,CATS,catcoin-token,2022-01-15,[],1000000000000000.0,0.0,1000000000000000,BNB Smart Chain (BEP20),3509,987699961140610.0,3248258.9271417824,2022-05-14T17:15:00.000Z,3.288710190279492e-09,291150.68154648,-31.9011,15.4690074,-11.96635329,-40.8215023,-68.05159358,-63.96996245,1075.64398872,0.0,0.0,3288710.19,2022-05-14T17:15:00.000Z,catcoin-CATS,1.0,2.0,3.0,225.747,811.47,1000.0,-98.182,-96.916,-87.175
12351,GreenZoneX,GZX,greenzonex,2021-10-05,[],1000000000.0,0.0,0,Tron10,3508,381835058.0,64699.04539613408,2022-05-14T17:16:00.000Z,0.00016944239152638017,291901.65050872,9.695,12.22226774,-5.60860112,-48.84648463,-51.61285163,-77.96321205,-77.07492074,0.0,0.0,169442.39,2022-05-14T17:16:00.000Z,greenzonex-GZX,38.0,155.0,339.0,178.404,354.238,808.331,309.643,78.006,321.257
19049,Crypviser,CVNX,crypviser,2022-03-24,[],60000000.0,0.0,300000000,Ethereum,3507,30000000.0,653986.9295464598,2022-05-14T17:15:00.000Z,0.021799564318215326,292579.52307146,-23.6989,-2.27483967,-21.71256472,-44.83195212,-49.05662108,-49.05662108,-49.05662108,0.0,0.0,1307973.86,2022-05-14T17:15:00.000Z,crypviser-CVNX,,,,,,,,,
10833,ADAX,ADAX,adax,2021-07-11,"['cardano-ecosystem', 'cardano']",100000000.0,0.0,100000000,Cardano,3050,52410000.0,7649393.740380565,2022-05-14T17:15:00.000Z,0.14595294295708003,1718476.71813812,24.0008,4.85207455,2.99521333,37.06876427,-7.4465808,-27.21353973,-53.62930126,0.0,0.0,14595294.3,2022-05-14T17:15:00.000Z,adax-ADAX,65.0,130.0,324.0,-93.4576,-93.0489,-99.6861,-100.0,-100.0,-100.0
19598,ARTL,ARTL,artl,2022-04-18,[],1000000000.0,0.0,1000000000,N/A,3058,100000000.0,29530333.68293819,2022-05-14T17:15:00.000Z,0.29530333682938187,1536487.98800703,11.3346,1.12232805,-0.86026273,1.80807385,13.50101144,13.50101144,13.50101144,0.0,0.0,295303336.83,2022-05-14T17:15:00.000Z,artl-ARTL,,,,17.9328,76.0184,384.16,30.811,76.15,96.251
17690,Digital Financial Exchange,DIFX,digital-financial-exchange,2022-01-27,[],550000000.0,0.0,550000000,Ethereum,3057,272250000.0,98507267.55103911,2022-05-14T17:15:00.000Z,0.3618265107476184,1564338.60364784,-57.395,1.45089579,-1.54872691,4.78928709,2.01320663,7.68206137,0.0724718,0.0,0.0,199004580.91,2022-05-14T17:15:00.000Z,digital financial exchange-DIFX,28.0,30.0,43.0,-18.6157,-53.8011,-94.4612,0.081,-29.01,-22.104
7010,BNBDOWN,BNBDOWN,bnbdown,2020-09-11,[],,0.0,0,N/A,3056,,,2022-05-14T17:15:00.000Z,0.07288830269168677,1569962.9749632,-47.4655,-4.59156407,6.20990276,-6.81125527,5.56650569,-24.16366377,-33.51496788,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,bnbdown-BNBDOWN,,,,-92.1739,-92.336,-99.787,,,
17654,HyperVerse,HVT,hyperverse,2022-01-26,[],10000000000.0,0.0,10000000000,BNB Smart Chain (BEP20),3055,18000000.0,15876763.024036387,2022-05-14T17:15:00.000Z,0.8820423902242437,1611656.33915498,28.8067,1.67252145,-1.7626646,-6.94136786,-18.36695071,-33.19660929,-83.43077977,0.0,0.0,8820423902.24,2022-05-14T17:15:00.000Z,hyperverse-HVT,13.0,44.0,215.0,-90.0419,-96.338,-98.2432,-100.0,-100.0,-100.0
13276,Squid Game,SQUID,squid-game,2021-10-26,[],800000000.0,0.0,800000000,BNB Smart Chain (BEP20),3054,,,2022-05-14T17:15:00.000Z,0.011444659220395179,1625850.33259867,-25.9455,4.47740157,8.29819735,-43.88671859,-44.34293249,-57.90885632,-73.71860206,0.0,0.0,9155727.38,2022-05-14T17:15:00.000Z,squid game-SQUID,80.0,158.0,333.0,-82.5653,-90.441,-95.5904,-100.0,-100.0,-100.0
15530,Enegra (EGX),EGX,enegra-egx,2021-12-03,[],100000000.0,0.0,84967704,Polygon,3053,84971051.0,13701735758.9211,2022-05-14T17:15:00.000Z,161.25180985370065,1641248.22701609,303.8766,-0.93055411,0.09085771,-5.21327168,-3.6282588,-27.27715703,3.68822031,0.0,0.0,16125180985.37,2022-05-14T17:15:00.000Z,enegra (egx)-EGX,,,,31.5849,72.9804,291.483,,,
18935,Wrapped Rose,wROSE,wrapped-rose,2020-11-12,[],10000000000.0,0.0,10000000000,Oasis Network,3052,,,2022-05-14T17:16:00.000Z,0.06825723365003321,1632889.00547301,-67.5952,3.75211536,-7.9240932,-57.02378325,-70.34257185,-70.26717343,-70.26717343,0.0,0.0,682572336.5,2022-05-14T17:16:00.000Z,wrapped rose-wROSE,0.0,0.0,0.0,-79.8006,-87.6451,-94.6936,-100.0,-100.0,-100.0
17000,Creo Engine,CREO,creo-engine,2022-01-07,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'play-to-earn']",1000000000.0,0.0,0,BNB Smart Chain (BEP20),3051,,,2022-05-14T17:15:00.000Z,0.04377314095940434,1686046.79472997,0.2003,-0.31935178,-5.93503775,-18.30980945,-39.51637745,-39.51637745,-39.51637745,0.0,0.0,43773140.96,2022-05-14T17:15:00.000Z,creo engine-CREO,43.0,117.0,200.0,,,,,,
12863,MYCE,MYCE,my-ceremonial-event,2021-10-19,[],10000000000.0,0.0,10000000000,Ethereum,3049,839786158.0,592887.3990090947,2022-05-14T17:15:00.000Z,0.0007059980607695307,1723397.00319531,-40.0375,1.00729412,-19.60481602,-83.14227986,-96.91377396,-99.08139327,-98.94501544,0.0,0.0,7059980.61,2022-05-14T17:15:00.000Z,myce-MYCE,258.0,355.0,538.0,-35.0332,-53.2304,58.8368,-100.0,-100.0,-100.0
7009,BNBUP,BNBUP,bnbup,2020-09-11,[],,0.0,0,N/A,3039,,,2022-05-14T17:15:00.000Z,49.17173927038941,1824674.802552,-27.3249,10.23111554,-9.6741528,-63.41495867,-73.95510923,-65.74861138,-79.52408857,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,bnbup-BNBUP,,,,170.637,318.898,897.307,-100.0,1000.0,1000.0
9177,Pitbull,PIT,pitbull,2021-04-08,"['memes', 'bnb-chain']",1e+17,0.0,100000000000000000,BNB Smart Chain (BEP20),3048,,,2022-05-14T17:15:00.000Z,9.07231531996854e-10,1725136.54694553,-24.9957,4.24213872,-4.83021184,-46.246239,-41.03808344,14.80364237,-2.91143512,0.0,0.0,90723153.2,2022-05-14T17:15:00.000Z,pitbull-PIT,42.0,88.0,244.0,87.702,196.521,640.608,-99.943,-99.482,-95.397
